Name,Address,Latitude,Longitude,Homepage,Description
小岩井農場,〒020-0507 岩手県岩手郡雫石町丸谷地36-1,39.75278595,141.0190673542956,http://www.koiwai.co.jp/,明治24年創業のわが国唯一の民間総合農場であり日本最大の民間総合農場。約900万坪の広大な敷地面積を誇る。小岩井は、地名ではなく、共同創始者3名（小野／岩崎／井上）の姓の頭文字をとり「小岩井」農場と名づけられた。メイン施設のまきば園では、牧羊犬や羊たちによるひつじショー、バター作りやアトラクションやアスレチック遊具でも遊べる。自然とふれあう体験メニューがたくさん。農場自慢のチーズケーキや乳製品も味わえる。レストランでは、とれたての乳製品を使って作った美味しさ絶品のソフトクリームや、卵料理が堪能できる。
五色沼湖沼群,〒966-0400 福島県耶麻郡北塩原村大字桧原字湯平山,37.691696,140.084763,http://www.urabandai-inf.com,福島県磐梯朝日国立公園内にある大小30ほどの湖沼の総称。正確には「五色沼湖沼群」といい、1本道のトレッキングコース「自然探勝路」には、毘沙門沼（びしゃもんぬま）・赤沼・るり沼・青沼など色彩豊かな沼が点在。 沼によってコバルトブルーやエメラルドグリーンなど、異なる色を見せることから神秘の沼として観光客に人気だ。コースは片道約4km、約80分ほど。コース入り口付近の裏磐梯（うらばんだい）ビジターセンターなどで情報収集できる。
秋保大滝,〒982-0244 宮城県仙台市太白区秋保町馬場,38.2748826,140.6028212,https://www.sentabi.jp/guidebook/attractions/view/116/,緑萌える初夏、さらに錦繍の秋には一層見事な眺めとなる秋保大滝は、幅６ｍ落差５５ｍの文字通りの大滝で、那智・華厳と並び日本三名瀑に数えられる。川沿いの遊歩道をたどり、ほほに涼風を受けながら間近に豪快な眺めを楽しむことができる。
八甲田山,〒030-0111 青森県青森市大字荒川字寒水沢,40.6588874,140.8773381,http://www.hakkoda-ropeway.jp/,"青森市の南側にそびえる八甲田山。「八甲田山」といっても、ひとつの山をさすのではない。大岳（標高1,584.4m）を主峰として高田大岳、井戸岳、赤倉岳、前嶽、田茂萢岳、小岳、硫黄岳、石倉岳、雛岳の10の山々を北八甲田といい、 櫛ケ峰をはじめ6峰の山々を南八甲田という。那須火山帯に属す。6月は新緑、10月は紅葉、11月下旬から5月中旬までスキーができる。秋には全山紅葉し、たくさんの観光客が見物に訪れる。現在の火山活動は穏やか。麓には、小さな温泉が点在している。日本百名山の一つ。"
鳥海山,〒999-8521 山形県飽海郡遊佐町吹浦,39.0992494,140.0503497,https://www.google.com/maps/place/%E9%B3%A5%E6%B5%B7%E5%B1%B1/@39.0988573140.026560914z/data=!3m1!4b1!4m5!3m4!1s0x5f8eed559b6f460d:0x8e67ba4656d9ec4d!8m2!3d39.0988592!4d140.0440705,山形県と秋田県の県境にある、標高2236mを誇る高山。美しい三角頭のシルエットから、出羽富士または秋田富士の名で親しまれている。朝日に照らされた鳥海山のシルエットが、日本海上に映る「影鳥海」は名風景だ。夏には高山植物が咲き誇り、一面の花園が目を楽しませてくれる。一方で冬にしか見られない、外輪山の内側の岩肌が氷に覆われる「岩氷」も芸術的。登山道は、山形・秋田両県から数多く延びており、山頂までは5時間ほど着く。
蔵王温泉スキー場,山形県山形市蔵王温泉,38.1613172,140.40773543989184,http://www.zao-spa.or.jp/,地蔵岳、三宝荒神山の広大な山麓に開かれた14のゲレンデが、リフト32基、ロープウェイ3基、スカイケーブル1基によって機能的に結び付けられ、素晴らしい樹氷の間を滑走できる樹氷原コースをはじめ、FIS、SAJの回転、大回転の公認コースなど特徴のあるコースを楽しめます。また、硫黄のにおいがたちこめる蔵王温泉街の独特の風情は一味違ったスキー旅行を体験させてくれます。
十和田湖,〒018-5511 秋田県鹿角郡小坂町十和田湖,40.45865515,140.8711305316521,http://www2.ocn.ne.jp/~towadako/,典型的な二重式カルデラ湖で新緑、紅葉は見事。特別名勝地に指定され、ヒメマスが名産。遊覧船による湖上遊覧のほか、レンタサイクルでのサイクリングも楽しい。また、鉛山〜大川岱〜滝ノ沢には湖岸遊歩道があり、散策には好適。
浄土ヶ浜,〒027-0001 岩手県宮古市日立浜町,39.652450349999995,141.97873662387545,http://www.city.miyako.iwate.jp/,陸中海岸を代表する景勝地。白い流紋岩でできた美しい海岸。磯遊び、海水浴客で賑わう。日本の快水浴場百選の『海の部特選』に選定された。　浄土ヶ浜の地名は天保年間（1681〜1683）に宮古山常安寺七世の霊鏡和尚が「さながら極楽浄土のごとし」と感嘆したことから名づけられました。
中尊寺金色堂,〒029-4102 岩手県西磐井郡平泉町平泉字衣関202,39.002007,141.104477,http://www.chusonji.or.jp/,世界文化遺産、国宝第１号。方三間の阿弥陀堂で内外を黒漆で塗り、その上に金箔で押したため、金色堂とよばれている。内部の長押、柱、須弥壇には金蒔絵、極彩色が施され、要所は宝相華文を透し彫りにした金具で装飾されている。
弘前公園,〒036-8356 青森県弘前市下白銀町1,40.6079516,140.46371660820088,http://www.city.hirosaki.aomori.jp/gaiyou/shisetsu/2014-1206-1528-48.html,"弘前公園は弘前市の中心部に位置し、文化と自然が融合した美しいスポットとして親しまれています。

公園には弘前藩主津軽家の居城であった弘前城があり、古き良き日本の姿を今に伝えています。三層の天守は、江戸時代に築かれたもので、そのままの姿を留める全国でも数少ない建築物として貴重な存在となっています。園内では四季折々の風情を楽しむことができ、春には2,600本もの桜が咲き誇り、花見が楽しめる場所として人気を集めます。夏には新緑が広がり、秋には紅葉が公園全体を彩ります。冬には雪に覆われた公園が幻想的な雪景色を描き出します。

弘前公園では季節ごとに様々なイベントも開催。春には弘前さくらまつり、秋には紅葉まつり、冬には雪燈籠まつりが行われ、それぞれの季節を盛り上げます。美しい自然とともに地元の文化も感じることができます。

公園内には見どころも多数点在していて、先述した弘前城の城門や櫓、濠といった歴史的な遺構を訪れたり、様々な動植物と触れ合ったりすることが可能です。

その美しさ、歴史、文化は一見の価値ありです。一度訪れれば、きっとその魅力に引き込まれることでしょう。"
国営ひたち海浜公園,〒312-0012 茨城県ひたちなか市馬渡字大沼605-4,36.40249825,140.5943062843619,https://hitachikaihin.jp/,"茨城県ひたちなか市の国営ひたち海浜公園は、四季折々の色とりどりの花々が観賞でき、自然豊かな環境が魅力です。春には約530万本もの青いネモフィラが一面を覆い、まるで青い絨毯を敷き詰めたかのような美しい風景が広がります。その他にも、スイセンやチューリップ、初夏にはポピーやバラ、夏はジニアやヒマワリ、秋にはコキアやコスモス、冬はアイスチューリップなど、四季を通じて美しい花々が楽しめます。

また、遊園地「プレジャーガーデン」はさまざまなアトラクションが揃い、小さなお子様から大人まで満喫することができます。食事やスポーツ、ピクニックなど、訪れる皆さんの好みに合わせて様々な過ごし方ができます。広大な園内は自然に満ちており、心地よい潮風を感じながらの散策は一段と贅沢な時間を楽しむことができます。

めまぐるしく変わる季節の彩りと、ファミリーや友人との楽しい時間を過ごすことができる公園です。是非一度、訪れてみてください。"
